,Yelp_ID,Business_Name,Business_type,City,country,Address,Zipcode,Latitude,Longitude,url
67,30C3XsI0WFBvH6GQRHIT6w,House Of Frankenstein,Museums,Niagara Falls,CA,4967 Clifton Hill,L2G 3N5,43.09219,-79.07514,https://www.yelp.com/biz/house-of-frankenstein-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
68,DHvOgI3PQkqBYvKgwxGpRw,Hutchison House Museum,Museums,Peterborough,CA,270 Brock St,K9H 2P9,44.30718,-78.32521,https://www.yelp.com/biz/hutchison-house-museum-peterborough?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
69,4MZBnhXtuLP2ak5-U2pccw,Ingersoll Cheese Factory and Museum,Museums,Ingersoll,CA,290 Harris Street,N5C,43.03718,-80.86679,https://www.yelp.com/biz/ingersoll-cheese-factory-and-museum-ingersoll?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
70,sC7qHSKhbUW-KGaoBbIN9g,John McKenzie House,Museums,Willowdale,CA,34 Parkview Avenue,M2N 3Y2,43.7714923,-79.4112287,https://www.yelp.com/biz/john-mckenzie-house-willowdale?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
71,WAtVVUo6w4lJmb57PqREqg,Kitchener-Waterloo Art Gallery,Museums,Kitchener,CA,101 Queen Street North,N2H 2H1,43.454274,-80.48466,https://www.yelp.com/biz/kitchener-waterloo-art-gallery-kitchener?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
72,75_T4Lg0DBjsDXu2tjXv_g,Lang Pioneer Village,Museums,Keene,CA,RR 3,K0L 2G0,44.274391,-78.169708,https://www.yelp.com/biz/lang-pioneer-village-keene?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
73,L6CKNlWMr00-Qz0n1Q3ClA,London Regional Children's Museum,Children's Museums,London,CA,21 Wharncliffe Road S,N6J 4G5,42.979359,-81.2625761,https://www.yelp.com/biz/london-regional-childrens-museum-london?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
74,Av7sXcVsxtu7TrQ7L2fpWg,Louis Tussaud's Waxworks,Museums,Niagara Falls,CA,5709 Victoria Ave,L2G 3L5,43.09256,-79.07601,https://www.yelp.com/biz/louis-tussauds-waxworks-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
75,2KJ0HDa_KqmTfxc1Y_xMEA,Mackenzie House,Museums,Toronto,CA,82 Bond Street,M5B 1X2,43.6556799,-79.37841,https://www.yelp.com/biz/mackenzie-house-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
76,U1kTJWkmjBli1uV1rkIGPA,MacPherson House,Museums,Napanee,CA,180 Elizabeth Street,K7R 1B5,44.2528,-76.94566,https://www.yelp.com/biz/macpherson-house-napanee?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
77,bMnS8hx4CNjF5NTvHA6JCg,Mariners Park Museum,Museums,Milford,CA,2065 County Road 13,K0K 2P0,43.92224425,-77.0526683,https://www.yelp.com/biz/mariners-park-museum-milford?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
78,wrbKfIdC1Wq8pWB_qOipsw,Markham Museum,Museums,Markham,CA,9350 Markham Road,L3P 3J3,43.8937944,-79.2646439,https://www.yelp.com/biz/markham-museum-markham-6?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
79,oq4agkRxwjmYQqYIIpnucQ,Matawa Museum,Museums,Mattawa,CA,285 First Street,P0H 1V0,46.31990682,-78.70938163,https://www.yelp.com/biz/matawa-museum-mattawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
80,OXDU0kN6YA4543dnf3u0Hg,Military Communications And Electronics Museum,Museums,Kingston,CA,95 Craftsman Boulevard,K0H 2Y0,44.2422295,-76.4397964,https://www.yelp.com/biz/military-communications-and-electronics-museum-kingston?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
81,WjNjmkvoywFlP_f6oVp0ug,Montgomery's Inn Museum,Museums,Etobicoke,CA,4709 Dundas Street W,M9A 1A8,43.65168,-79.52562,https://www.yelp.com/biz/montgomerys-inn-museum-etobicoke?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
82,S02EEH8ROllNgybpP3SCLA,Movieland Wax Museum Of The Stars,Museums,Niagara Falls,CA,4808 4950 Clifton Hill,L2G 3N5,43.09125926,-79.07468126,https://www.yelp.com/biz/movieland-wax-museum-of-the-stars-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
83,ADjg65TLo-AUO47G3Gs7pw,Musée Canadien de l'Histoire,Museums,Gatineau,CA,100 Laurier Street,K1A 0M8,45.4303566,-75.7098106,https://www.yelp.com/biz/mus%C3%A9e-canadien-de-l-histoire-gatineau-4?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
84,SmKTxCveFBHjPE_mpPcMJA,Museum London,Art Galleries,London,CA,421 Ridout Street North,N6A 5H4,42.9826,-81.2548,https://www.yelp.com/biz/museum-london-london?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
85,AdaiTsymzC4XjGU7sl0OMw,Museum Of Contemporary Art,Museums,Toronto,CA,158 Sterling Road,M6R 2B2,43.65455719,-79.44513615,https://www.yelp.com/biz/museum-of-contemporary-art-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
86,QRJhQQzaF1w5rYmYUj_vew,Museum of Health Care,Museums,Kingston,CA,32 George Street,K7L 2V5,44.2238007,-76.492157,https://www.yelp.com/biz/museum-of-health-care-kingston?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
87,KfCG6vodgMcFtm0DgUnRog,Museum of Illusions,Museums,Toronto,CA,132 Front Street E,M5A 1E2,43.650114,-79.369661,https://www.yelp.com/biz/museum-of-illusions-toronto-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
88,fW_a8mCkgeGGDsXq2Zzj0Q,Museum of Ontario Archaeology,Museums,London,CA,1600 Attawandaron Road,N6G 3M6,43.01355,-81.3055,https://www.yelp.com/biz/museum-of-ontario-archaeology-london?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
89,4blobzWthmBJSr-RiEdEHw,MZTV Museum of Television,Museums,Toronto,CA,64 Jefferson Avenue,M6K 1Y4,43.63764,-79.42165,https://www.yelp.com/biz/mztv-museum-of-television-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
90,Vg2tLR5zeP1IT2dBkz_h6A,National Air Force Museum of Canada,Museums,Trenton,CA,220 RCAF Road,K0K 3W0,44.1158476,-77.5507476,https://www.yelp.com/biz/national-air-force-museum-of-canada-trenton?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
91,I---RRP6W6mcrslHoZDU6w,National Gallery of Canada,Art Galleries,Ottawa,CA,380 Sussex Drive,K1N 9N4,45.429585,-75.698958,https://www.yelp.com/biz/national-gallery-of-canada-ottawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
92,eCHTkQm28rYGCQ5CYASdsw,Nepean Museum,Museums,Nepean,CA,16 Rowley Ave,K2G 1L9,45.34896,-75.74181,https://www.yelp.com/biz/nepean-museum-nepean?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
93,cgwfPuTdtoKmFcgDzpcfLA,Niagara Falls History Museum,Museums,Niagara Falls,CA,5810 Ferry Street,L2G 1S8,43.10114172,-79.07346094,https://www.yelp.com/biz/niagara-falls-history-museum-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
94,#NAME?,Niagara Military Museum,Museums,Niagara Falls,CA,5049 Victoria Avenue,L2E 4E2,43.10113,-79.07378,https://www.yelp.com/biz/niagara-military-museum-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
95,AC8g_13otKGrZkBQox1XHg,Oakville Galleries,Museums,Oakville,CA,1306 Lakeshore Road E,L6J 1L6,43.46117413,-79.64761734,https://www.yelp.com/biz/oakville-galleries-oakville?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
96,MC7tEdDbz_2bs2TuDxZg9w,Oakville Galleries at Centennial Square,Art Galleries,Oakville,CA,120 Navy Street,L6J,43.4443661,-79.6706036,https://www.yelp.com/biz/oakville-galleries-at-centennial-square-oakville?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
97,6YiRQ8jn5tOsEu3etBddhg,Oil Museum Of Canada,Museums,Oil Springs,CA,2423 Kelly Rd,N0N 1P0,42.77331,-82.12089,https://www.yelp.com/biz/oil-museum-of-canada-oil-springs?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
98,rdEcwG3ik47K1Bw3wXnJyQ,Ojibwa Submarine,Museums,Port Burwell,CA,3 Pitt Street,N0J 1T0,42.6462807,-80.80776226,https://www.yelp.com/biz/ojibwa-submarine-port-burwell?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
99,6PIh9T26YUiGxfKKad_zog,Ontario Regiment Museum,Museums,Oshawa,CA,1000 Stevenson Road N,L1J 5P5,43.91855411,-78.89180638,https://www.yelp.com/biz/ontario-regiment-museum-oshawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
100,AGLbnhGppqH7P8N6e02kZw,Ontario Science Centre,Museums,Toronto,CA,770 Don Mills Road,M3C 1T3,43.7167223,-79.33887711,https://www.yelp.com/biz/ontario-science-centre-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
101,7APja9hvpbrcIy7lSgzubg,Ottawa Insectarium,Museums,Ottawa,CA,71 Sparks Street,K1P 5A5,45.42343,-75.69698,https://www.yelp.com/biz/ottawa-insectarium-ottawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
102,PqMgrLy41r-R-8qnOE1Xxg,Parc Des Ancres,Museums,Pointe-des-Cascades,CA,52 Chemin Du Fleuve,J0P 1M0,45.3306427,-73.9666672,https://www.yelp.com/biz/parc-des-ancres-pointe-des-cascades?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
103,TjVLF9_IIIPawkcCcveh0A,Parkwood Estate,Museums,Oshawa,CA,270 Simcoe Street North,L1G 4T5,43.904726,-78.867621,https://www.yelp.com/biz/parkwood-estate-oshawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
104,v63iFqSQcYbZ-rK6PHLT1Q,Parliament Interpretive Centre,Museums,Toronto,CA,265 Front Street E,M5A 1G1,43.6511697,-79.3637298,https://www.yelp.com/biz/parliament-interpretive-centre-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
105,NQiwdBycPqp3HQd0-WvdRw,Peel Art Gallery Museum + Archives,Museums,Brampton,CA,9 Wellington Street E,L6W 1Y1,43.68476941,-79.75782037,https://www.yelp.com/biz/peel-art-gallery-museum-archives-brampton?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
106,PSEhoJgc1VwhZDkBIlkSUA,Penitentiary Museum,Museums,Kingston,CA,555 King Street W,K7M 2E6,44.22155413,-76.51385384,https://www.yelp.com/biz/penitentiary-museum-kingston?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
107,6cLLvh912Foyy45yMFnl_A,Perth Museum,Museums,Perth,CA,11 Gore Street E,K7H 1H4,44.90114,-76.25069,https://www.yelp.com/biz/perth-museum-perth?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
108,Ks_CWEo3y-fxabbwuvhwNA,Peterborough Museum & Archives,Museums,Peterborough,CA,300 Hunter St. E.,K9H,44.3096324,-78.3030583,https://www.yelp.com/biz/peterborough-museum-and-archives-peterborough?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
109,1v1Hf1cOmJrYgjJN0m31pg,Pickering Museum Village,Museums,Greenwood,CA,2365 Concession Road 6,L0L 1H0,43.924929,-79.071373,https://www.yelp.com/biz/pickering-museum-village-greenwood?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
110,kk8zrSNReDiLRPpmEvegSA,Pinhey's Point,Museums,"Dunrobin, ON",CA,270 Pinhey's Point Road,K0A 1T0,45.43825028,-75.95248328,https://www.yelp.com/biz/pinheys-point-dunrobin-on?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
111,F9d_0hkJodk_mjcVmfuKrg,Redpath Sugar Museum,Museums,Toronto,CA,95 Queens Quay E,M5E 1L7,43.64255,-79.37036,https://www.yelp.com/biz/redpath-sugar-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
112,8GQXL5Ji_z-3b1HiIThJbg,Ripley's Believe It or Not!,Museums,Niagara Falls,CA,4960 Clifton Hill,L2G 3N4,43.089538,-79.0772219,https://www.yelp.com/biz/ripleys-believe-it-or-not-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
113,AfxE6AMM9kcVybCFyQr2YA,Rock Legends Wax Museum,Museums,Niagara Falls,CA,5020 Centre Street,L2G 3N7,43.09214782,-79.07672893,https://www.yelp.com/biz/rock-legends-wax-museum-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
114,g3t2AQQVT2tWD64Huu7xVA,Royal Ontario Museum,Museums,Toronto,CA,100 Queen's Park,M5S 2C6,43.66824413,-79.39476013,https://www.yelp.com/biz/royal-ontario-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
115,7ZqX7x8KM4PJuFHO__C3zg,Sainte-Marie Among The Hurons,Museums,Midland,CA,16164 Ontario 12,L4R 5E3,44.73374748,-79.84438419,https://www.yelp.com/biz/sainte-marie-among-the-hurons-midland?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
116,l01IwEcBT2cqdzBneR0uAA,Sault Ste Marie Museum,Museums,Sault Ste. Marie,CA,690 Queen Street E,P6A 2A4,46.508,-84.32791,https://www.yelp.com/biz/sault-ste-marie-museum-sault-ste-marie?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
117,sTjebCCSeA3e5-82ToYE5g,Scarborough Museum,Museums,Scarborough,CA,1007 Brimley Road,M1P,43.7590663,-79.2571502,https://www.yelp.com/biz/scarborough-museum-scarborough?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
118,1tViAAuWzCj4LOT50dwhuQ,Scugog Shores Historical Museum,Museums,Port Perry,CA,16210 Island Road,L9L 1B4,44.11231,-78.92015,https://www.yelp.com/biz/scugog-shores-historical-museum-port-perry?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
119,IkF3EG9oVJBe8FvjY6C3XA,Spadina Historic House Museum,Museums,Toronto,CA,285 Spadina Road,M5R 2V5,43.67903,-79.4082899,https://www.yelp.com/biz/spadina-historic-house-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
120,1YzlGrZrwilSBdXRoMjy4A,St Catharines Museum & Welland Canal Centre,Museums,St Catharines,CA,1932 Welland Canals Parkway,L2R 7K6,43.15592,-79.19464,https://www.yelp.com/biz/st-catharines-museum-and-welland-canal-centre-st-catharines-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
121,G_G0zMxS7crM05EsuGERyQ,St. Jacobs & Aberfoyle Model Railway,Museums,St Jacobs,CA,1440 King Street N,N0B 2N0,43.53998577,-80.55191949,https://www.yelp.com/biz/st-jacobs-and-aberfoyle-model-railway-st-jacobs?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
122,IrapvV_BlsOt-Jlt2SNUPw,Stones 'n Bones Museum,Museums,Sarnia,CA,223 Christina Street N,N7T 5V1,42.9740033,-82.4069505,https://www.yelp.com/biz/stones-n-bones-museum-sarnia?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
123,VtIJ1aB94K1QloOgpgP-Uw,Sugarbowl Park,Parks,Fort Erie,CA,474 Central Ave,L2A 3T7,42.92054653,-78.9169844,https://www.yelp.com/biz/sugarbowl-park-fort-erie?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
124,6TSzso4MB_tEx-QWn012wA,Sun Life Financial Museum + Arts Pass,Museums,Toronto,CA,789 Yonge Street,M4W 2G8,43.6718788,-79.3866272,https://www.yelp.com/biz/sun-life-financial-museum-arts-pass-toronto-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
125,AvdbEAH3VCoHt3JkcFh_Tw,Textile Museum of Canada,Museums,Toronto,CA,55 Centre Ave,M5G 2H5,43.65529341,-79.38429623,https://www.yelp.com/biz/textile-museum-of-canada-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
126,sYGRkA52n-2sI2rkDJfMqA,The Aga Khan Museum,Museums,Toronto,CA,77 Wynford Drive,M3C 1K1,43.72539,-79.33229,https://www.yelp.com/biz/the-aga-khan-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
127,_M--1pHhyDlMNQRE9971ng,The Bata Shoe Museum,Museums,Toronto,CA,327 Bloor Street W,M5S 1W7,43.66723,-79.40011,https://www.yelp.com/biz/the-bata-shoe-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
128,6LnsDavYpTQn8UOa5WnFXQ,The Big Nickel,Tours,Greater Sudbury,CA,122 big nickel road,P3C 3A6,46.4734879,-81.0357971,https://www.yelp.com/biz/the-big-nickel-greater-sudbury?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
129,uOptnSobMPWbKJ0mOcr0FQ,The Bytown Museum,Museums,Ottawa,CA,1 Canal Lane,K1P 1L1,45.42581914,-75.69766357,https://www.yelp.com/biz/the-bytown-museum-ottawa-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
130,mLWqeL_v2CNR4I5E7SBjJA,The Coffee Station,Museums,Gravenhurst,CA,150 Second Avenue,P1P 1H4,44.92014029,-79.37073727,https://www.yelp.com/biz/the-coffee-station-gravenhurst?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
131,Qplxmp2jCy5l951UcM1ovg,The Design Exchange,Museums,Toronto,CA,Toronto Dominion Centre,M5K 1B2,43.65092876,-79.38490558,https://www.yelp.com/biz/the-design-exchange-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
132,zFrI_uZ-FcR2HyRLi_tDlA,The Fun House,Museums,Niagara Falls,CA,4943 Clifton Hill,L2G 3N5,43.09153,-79.07344,https://www.yelp.com/biz/the-fun-house-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
133,ptlFWGYV5lPiXKFRWlblIw,The Gardiner Museum,Museums,Toronto,CA,111 Queen's Park,M5S 2C7,43.66811506,-79.39294207,https://www.yelp.com/biz/the-gardiner-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
134,Mn_aHI7AFbSb-3QdDEwrSg,The Museum,Museums,Kitchener,CA,10 King Street W,N2H 2G8,43.4500784,-80.4895587,https://www.yelp.com/biz/the-museum-kitchener-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
135,omSo3K6G4N5BgtDYuJ_GBw,The Niagara Apothecary,Museums,Niagara-on-the-Lake,CA,5 Queen Street,L0S 1J0,43.25502,-79.07093,https://www.yelp.com/biz/the-niagara-apothecary-niagara-on-the-lake?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
136,GEaaln74PcfnHTWbumY9HA,The Robert McLaughlin Gallery,Museums,Oshawa,CA,Civic Centre,L1H 3Z3,43.8950147,-78.8657042,https://www.yelp.com/biz/the-robert-mclaughlin-gallery-oshawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
